TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
C570867,2023-10-12,22139,Retrospot Tea Set Ceramic 11 Pc,15.32,-3,12607.0,USA
C570867,2023-10-12,22138,Baking Set 9 Piece Retrospot,15.32,-3,12607.0,USA
C570867,2023-10-12,22090,Paper Bunting Retrospot,13.27,-6,12607.0,USA
C570867,2023-10-12,22050,Pink Paisley Rose Gift Wrap,10.68,-25,12607.0,USA
C570867,2023-10-12,22048,Birthday Banquet Gift Wrap,10.68,-25,12607.0,USA
C570867,2023-10-12,22046,Tea Party Wrapping Paper,10.68,-25,12607.0,USA
C570867,2023-10-12,22029,Spaceboy Birthday Card,10.68,-12,12607.0,USA
C570867,2023-10-12,22027,Tea Party Birthday Card,10.68,-12,12607.0,USA
C570867,2023-10-12,21976,Pack Of 60 Mushroom Cake Cases,10.81,-24,12607.0,USA
C570867,2023-10-12,21974,Set Of 36 Paisley Flower Doilies,11.74,-12,12607.0,USA
C570867,2023-10-12,21915,Red Harmonica In Box,11.53,-12,12607.0,USA
C570867,2023-10-12,21891,Traditional Wooden Skipping Rope,11.74,-12,12607.0,USA
C570867,2023-10-12,21671,Red Spot Ceramic Drawer Knob,11.74,-12,12607.0,USA
C570867,2023-10-12,21669,Blue Stripe Ceramic Drawer Knob,11.74,-12,12607.0,USA
C570867,2023-10-12,21668,Red Stripe Ceramic Drawer Knob,11.74,-12,12607.0,USA
C570867,2023-10-12,21577,Save The Planet Cotton Tote Bag,12.56,-6,12607.0,USA
C570867,2023-10-12,21524,Doormat Spotty Home Sweet Home,18.71,-2,12607.0,USA
C570867,2023-10-12,21499,Blue Polkadot Wrap,10.68,-25,12607.0,USA
C570867,2023-10-12,21498,Red Retrospot Wrap,10.68,-25,12607.0,USA
C570867,2023-10-12,21232,Strawberry Ceramic Trinket Pot,11.53,-12,12607.0,USA
C570867,2023-10-12,21231,Sweetheart Ceramic Trinket Box,11.53,-12,12607.0,USA
C570867,2023-10-12,21212,Pack Of 72 Retrospot Cake Cases,10.81,-24,12607.0,USA
C570867,2023-10-12,21210,Set Of 72 Retrospot Paper Doilies,11.74,-12,12607.0,USA
C570867,2023-10-12,21124,Set/10 Blue Polkadot Party Candles,11.53,-24,12607.0,USA
C570867,2023-10-12,21123,Set/10 Ivory Polkadot Party Candles,11.53,-24,12607.0,USA
C570867,2023-10-12,21122,Set/10 Pink Polkadot Party Candles,11.53,-24,12607.0,USA
C570867,2023-10-12,21121,Set/10 Red Polkadot Party Candles,11.53,-24,12607.0,USA
C570867,2023-10-12,21059,Party Invites Dinosaurs,11.12,-12,12607.0,USA
C570867,2023-10-12,20750,Red Retrospot Mini Cases,18.4,-2,12607.0,USA
C570867,2023-10-12,16161P,Wrap English Rose,10.68,-25,12607.0,USA
C570867,2023-10-12,84991,60 Teatime Fairy Cake Cases,10.81,-24,12607.0,USA
C570867,2023-10-12,84987,Set Of 36 Teatime Paper Doilies,11.74,-12,12607.0,USA
C570867,2023-10-12,84509A,Set Of 4 English Rose Placemats,14.09,-4,12607.0,USA
C570867,2023-10-12,48185,Doormat Fairy Cake,18.71,-2,12607.0,USA
C570867,2023-10-12,47590B,Pink Happy Birthday Bunting,15.84,-3,12607.0,USA
C570867,2023-10-12,47590A,Blue Happy Birthday Bunting,15.84,-3,12607.0,USA
C570867,2023-10-12,47559B,Tea Time Oven Glove,11.53,-10,12607.0,USA
C570867,2023-10-12,37495,Fairy Cake Birthday Candle Set,14.09,-4,12607.0,USA
C570867,2023-10-12,37448,Ceramic Cake Design Spotted Mug,11.78,-12,12607.0,USA
C570867,2023-10-12,23518,Embroidered Ribbon Reel Rachel,13.21,-6,12607.0,USA
C570867,2023-10-12,23514,Embroidered Ribbon Reel Sally,12.38,-6,12607.0,USA
C570867,2023-10-12,23434,3 Raffia Ribbons 50'S Christmas,11.06,-10,12607.0,USA
C570867,2023-10-12,23372,Set 36 Colour Pencils Dolly Girl,11.53,-16,12607.0,USA
C570867,2023-10-12,23367,Set 12 Colour Pencils Spaceboy,10.92,-16,12607.0,USA
C570867,2023-10-12,23354,6 Gift Tags 50'S Christmas,11.1,-12,12607.0,USA
C570867,2023-10-12,23353,6 Gift Tags Vintage Christmas,11.1,-12,12607.0,USA
C570867,2023-10-12,23351,Roll Wrap 50'S Christmas,11.53,-12,12607.0,USA
C570867,2023-10-12,23349,Roll Wrap Vintage Christmas,11.53,-12,12607.0,USA
C570867,2023-10-12,23311,Vintage Christmas Stocking,12.86,-6,12607.0,USA
C570867,2023-10-12,23309,Set Of 60 I Love London Cake Cases,10.81,-24,12607.0,USA
C570867,2023-10-12,23293,Set Of 12 Fairy Cake Baking Cases,11.1,-8,12607.0,USA
C570867,2023-10-12,23292,Spaceboy Childrens Cup,11.53,-8,12607.0,USA
C570867,2023-10-12,23291,Dolly Girl Childrens Cup,11.53,-8,12607.0,USA
C570867,2023-10-12,23513,Embroidered Ribbon Reel Susie,12.38,-6,12607.0,USA
C570867,2023-10-12,21058,Party Invites Woodland,11.12,-12,12607.0,USA
C570831,2023-10-12,22796,Photo Frame 3 Classic Hanging,20.45,-2,14911.0,EIRE
